Industry,Country,Year,Attack_Type,Data_Type,Records_Compromised,Employee_Count,Security_Budget_Million_USD,Financial_Impact_Million_USD,Recovery_Time_Days,Incident_Severity,Baseline_Industry_Cost_Million_USD,Per_Record_Cost_USD,Estimated_Financial_Impact_Million_USD
Healthcare,United States,2020.0,DDoS,"PII,Messages",707923.71,12576,19.4,94.6744,43,3.0,8.44,100.0,81.55
Healthcare,Brazil,2023.0,DDoS,pii_customer,661567.45,11243,18.9,70.3035,24,1.0,8.44,100.0,66.83
Healthcare,United States,2017.0,DDoS,"PII,Travel_Data",959517.02,11210,19.9,50.4533,20,3.0,8.44,100.0,42.08
Healthcare,Japan,2018.0,DDoS,pii_customer,511282.22,22472,8.9,36.4512,49,1.0,3.827,100.0,39.64
Healthcare,Australia,2021.0,DDoS,pii_customer,665786.65,10714,19.1,53.8851,20,3.0,8.44,100.0,66.42
Healthcare,UK,2020.0,DDoS,pii_customer,652451.58,10572,18.8,90.523,44,3.0,8.44,100.0,50.95
Healthcare,Brazil,2020.0,DDoS,pii_customer,426997.14,11196,19.4,43.9104,7,1.0,8.413,100.0,46.06
Healthcare,China,2020.0,DDoS,pii_customer,859610.73,10847,19.3,67.1216,40,3.0,8.394,100.0,26.43
Healthcare,France,2021.0,DDoS,pii_customer,437352.05,10773,19.2,75.5741,55,4.0,8.4,100.0,65.82
Healthcare,Brazil,2018.0,DDoS,pii_customer,924207.67,10515,19.2,62.03,28,3.0,8.44,100.0,80.76
Healthcare,China,2017.0,DDoS,pii_customer,928347.63,10424,19.3,63.1486,18,2.0,8.44,100.0,58.05
Healthcare,Russia,2020.0,DDoS,pii_customer,979892.98,9998,18.9,79.2916,27,3.0,8.44,100.0,78.3
Healthcare,USA,2020.0,DDoS,pii_customer,445062.71,10585,19.1,90.6416,53,4.0,8.44,100.0,44.83
Healthcare,Brazil,2021.0,DDoS,pii_customer,124646.74,10610,19.0,43.3255,54,4.0,8.422,100.0,35.29
Healthcare,China,2021.0,DDoS,pii_customer,750918.51,8746,19.3,29.0614,20,4.0,4.236,100.0,22.39
Healthcare,UK,2021.0,DDoS,pii_customer,941969.37,10625,19.0,80.741,61,4.0,8.346,100.0,61.6
Healthcare,Canada,2020.0,DDoS,"Citizen_Data,Sensor_Data",341780.28,22880,8.7,94.967,50,3.0,4.591,100.0,44.19
Healthcare,UK,2022.0,DDoS,pii_customer,739426.04,2300,18.8,14.3082,56,4.0,8.44,100.0,12.05
Healthcare,Brazil,,DDoS,pii_customer,692018.7,10436,18.8,99.0112,22,3.0,8.44,100.0,76.36
Healthcare,Brazil,2021.0,DDoS,pii_customer,974664.87,11330,18.6,30.2043,46,4.0,8.44,100.0,64.89
Healthcare,Japan,2020.0,DDoS,pii_customer,612169.48,10314,19.0,95.8388,22,3.0,8.44,100.0,43.92
Healthcare,Brazil,2022.0,DDoS,pii_customer,836615.97,10678,18.9,74.7586,25,2.0,8.44,100.0,84.02
Healthcare,UK,2018.0,DDoS,pii_customer,953716.13,10204,19.0,40.982,63,4.0,8.398,100.0,7.82
Healthcare,Japan,2021.0,DDoS,pii_customer,108558.96,10190,19.1,7.4562,10,1.0,8.44,100.0,47.2
Healthcare,Japan,2023.0,DDoS,pii_customer,822112.37,10467,18.8,92.1515,17,2.0,8.44,100.0,74.68
Healthcare,Russia,2023.0,DDoS,pii_customer,755005.96,10294,18.9,51.2902,56,1.0,8.44,100.0,60.67
Healthcare,Japan,2018.0,DDoS,pii_customer,415933.25,10767,19.5,62.4608,20,2.0,8.433,100.0,62.51
Healthcare,Germany,2021.0,DDoS,pii_customer,641007.97,10087,12.3,45.7494,19,2.0,8.435,100.0,91.42
Healthcare,China,2017.0,DDoS,pii_customer,511121.99,10293,19.1,40.0144,17,2.0,8.382,100.0,81.14
Healthcare,India,2016.0,DDoS,pii_customer,909271.72,22891,19.3,41.4372,13,1.0,8.44,100.0,73.55
Healthcare,Switzerland,2020.0,DDoS,"PHI,Device_Data",556493.32,8856,13.3,99.9616,50,3.0,4.567,100.0,63.46
Healthcare,Japan,2020.0,DDoS,"PII,PHI,Financial",998706.28,12055,18.0,99.4965,43,3.0,8.365,100.0,67.25
Healthcare,United States,2020.0,DDoS,"PII,PHI,Financial",802421.25,11969,32.3,99.9616,14,3.0,4.717,100.0,77.23
Healthcare,Brazil,2020.0,DDoS,pii_customer,938180.16,11424,19.8,50.9053,32,3.0,8.44,100.0,33.9
Healthcare,Japan,2016.0,DDoS,pii_customer,634083.17,9792,19.5,48.1766,33,4.0,8.44,100.0,67.47
Healthcare,Russia,2019.0,DDoS,pii_customer,703033.11,9455,18.8,68.0303,36,3.0,8.44,100.0,67.05
Healthcare,UK,2021.0,DDoS,pii_customer,626717.46,9563,19.6,51.6862,31,3.0,8.438,100.0,27.5
Healthcare,Brazil,2018.0,DDoS,pii_customer,688270.37,11527,19.5,72.6263,38,3.0,8.44,100.0,32.43
Healthcare,China,2018.0,DDoS,pii_customer,564545.74,11034,19.4,48.9092,29,3.0,8.44,100.0,31.7
Healthcare,Brazil,2015.0,DDoS,pii_customer,552060.98,10638,19.4,71.3589,32,4.0,8.44,100.0,66.93
Healthcare,China,2021.0,DDoS,pii_customer,892299.34,10970,19.6,43.2216,55,3.0,8.44,100.0,60.01
Healthcare,Brazil,2015.0,DDoS,pii_customer,741824.29,10881,9.0,33.9516,43,4.0,4.23,100.0,43.2
Healthcare,UK,2017.0,DDoS,pii_customer,764960.74,9253,12.2,41.8383,6,1.0,4.219,100.0,53.41
Healthcare,Japan,2020.0,DDoS,"PII,Messages",654361.83,11410,19.3,32.1777,55,3.0,8.44,100.0,27.26
Healthcare,Brazil,2020.0,DDoS,pii_customer,611286.61,11492,19.2,38.7553,28,3.0,8.44,100.0,58.97
Healthcare,China,2021.0,DDoS,pii_customer,897929.23,10422,2.1,10.965,8,1.0,8.44,100.0,12.77
Healthcare,Brazil,2016.0,DDoS,pii_customer,575267.72,11301,18.9,52.7685,29,3.0,8.44,100.0,36.57
Healthcare,Japan,2019.0,DDoS,pii_customer,410915.65,23072,34.4,82.9949,50,3.0,8.44,100.0,63.56
Healthcare,UK,2024.0,DDoS,pii_customer,726522.86,10391,19.0,66.115,28,2.0,8.44,100.0,61.9
Healthcare,Japan,2021.0,DDoS,pii_customer,968042.06,10584,19.0,64.5996,20,1.0,8.44,100.0,66.96
Healthcare,Brazil,2019.0,DDoS,pii_customer,998706.28,2794,2.1,65.901,60,4.0,8.44,100.0,
Healthcare,Japan,2019.0,DDoS,pii_customer,741671.26,11161,19.0,92.7371,50,3.0,8.418,100.0,70.79
Healthcare,UK,2017.0,DDoS,pii_customer,664099.19,10383,12.0,80.3762,28,2.0,8.44,100.0,34.55
Healthcare,Australia,2022.0,DDoS,pii_customer,247779.49,10618,18.8,60.4384,61,4.0,8.376,100.0,56.88
Healthcare,Brazil,2021.0,DDoS,pii_customer,824463.59,10463,18.7,41.7148,34,4.0,8.44,100.0,71.56
Healthcare,China,2021.0,DDoS,pii_customer,50962.29,10270,19.4,72.0749,20,3.0,8.41,100.0,66.09
Healthcare,Japan,2019.0,DDoS,pii_customer,532453.03,9473,12.1,65.2956,59,4.0,8.44,100.0,64.81
Healthcare,Brazil,2021.0,DDoS,pii_customer,948781.84,10896,19.2,71.4526,27,4.0,8.431,100.0,68.72
Healthcare,USA,2018.0,DDoS,pii_customer,953024.92,10900,19.3,68.7922,28,3.0,8.44,100.0,41.01
Healthcare,Brazil,2020.0,DDoS,pii_customer,953657.47,10458,19.2,69.5015,17,3.0,8.36,100.0,28.53
Healthcare,Australia,2022.0,DDoS,pii_customer,137487.45,11195,19.0,38.409,59,3.0,8.44,100.0,32.93
Healthcare,USA,2020.0,DDoS,pii_customer,816251.93,10917,18.9,33.5695,14,3.0,8.44,100.0,53.22
Healthcare,Switzerland,2020.0,DDoS,"PHI,Device_Data",882577.18,8358,13.2,77.9189,25,3.0,4.597,100.0,86.3
Healthcare,USA,2022.0,DDoS,pii_customer,987778.14,10233,19.1,47.6385,33,4.0,8.44,100.0,70.73
Healthcare,India,2020.0,DDoS,pii_customer,93643.04,10587,19.2,24.7791,8,1.0,8.44,100.0,64.71
Healthcare,Brazil,2021.0,DDoS,pii_customer,270704.89,10868,19.1,39.1315,6,1.0,8.44,100.0,62.46
Healthcare,Brazil,2016.0,DDoS,pii_customer,568851.93,10777,19.0,70.8956,40,4.0,8.367,100.0,50.57
Healthcare,Russia,2021.0,DDoS,pii_customer,746988.63,10267,19.2,57.5573,51,4.0,8.44,100.0,36.63
Healthcare,Russia,2022.0,DDoS,pii_customer,474705.14,10739,19.2,47.07,25,3.0,8.44,100.0,38.54
Healthcare,USA,2022.0,DDoS,pii_customer,643935.08,10501,19.5,42.5312,4,1.0,4.227,100.0,9.76
Healthcare,China,2021.0,DDoS,pii_customer,633291.75,10464,19.1,26.2442,22,1.0,8.44,100.0,72.42
Healthcare,Brazil,2016.0,DDoS,pii_customer,998706.28,11197,19.2,66.949,15,1.0,8.44,100.0,22.78
Healthcare,USA,2018.0,DDoS,pii_customer,717377.33,10684,19.0,36.8165,60,4.0,8.44,100.0,17.1
Healthcare,Brazil,2020.0,DDoS,pii_customer,998706.28,10732,19.0,54.6556,41,3.0,8.41,100.0,43.82
Healthcare,Australia,2018.0,DDoS,pii_customer,485240.87,9022,19.3,66.725,22,3.0,4.233,100.0,30.14
Healthcare,UK,2019.0,DDoS,pii_customer,619527.7,10646,19.2,33.9997,12,3.0,8.377,100.0,66.05
Healthcare,China,2017.0,DDoS,pii_customer,388129.06,10842,19.1,6.0509,47,3.0,8.44,100.0,19.44
Healthcare,Brazil,2020.0,DDoS,pii_customer,750893.19,10592,19.1,70.1386,32,3.0,8.44,100.0,71.41
Healthcare,France,2022.0,DDoS,pii_customer,859411.37,9735,19.4,33.8408,20,1.0,8.362,100.0,31.7
Healthcare,India,2024.0,DDoS,pii_customer,795214.43,10377,19.3,72.5748,23,2.0,8.44,100.0,46.66
Healthcare,Brazil,2022.0,DDoS,pii_customer,122388.23,10708,18.8,59.0679,55,4.0,8.44,100.0,44.62
Healthcare,France,2022.0,DDoS,pii_customer,798518.91,11203,19.0,65.2744,40,3.0,8.321,100.0,47.45
Healthcare,Germany,2018.0,DDoS,pii_customer,870169.87,9552,19.2,18.1039,1,1.0,3.841,100.0,15.1
Healthcare,USA,2015.0,DDoS,pii_customer,442651.59,23269,19.3,12.2795,36,1.0,4.232,100.0,78.37
Healthcare,Germany,2019.0,DDoS,pii_customer,998706.28,10993,19.1,76.2561,27,2.0,8.44,100.0,64.39
Healthcare,Russia,2018.0,DDoS,pii_customer,351577.85,10240,19.2,78.4176,17,3.0,8.44,100.0,76.1
Healthcare,Germany,2023.0,DDoS,pii_customer,646086.49,10275,18.9,36.3002,54,4.0,8.44,100.0,24.35
Healthcare,Brazil,2020.0,DDoS,pii_customer,633522.71,11221,19.4,61.5709,21,2.0,8.44,100.0,63.81
Healthcare,Australia,2023.0,DDoS,pii_customer,890025.87,11025,19.3,68.2869,45,4.0,8.44,100.0,65.61
Healthcare,Australia,2024.0,DDoS,pii_customer,810809.42,10383,19.5,34.4696,1,1.0,8.436,100.0,55.13
Healthcare,Germany,2017.0,DDoS,pii_customer,787177.96,10401,19.1,64.4985,42,4.0,8.428,100.0,63.06
Healthcare,Japan,2018.0,DDoS,pii_customer,478636.09,10494,19.3,41.8711,39,4.0,8.44,100.0,42.82
Healthcare,Brazil,2020.0,DDoS,pii_customer,783083.07,10642,18.9,48.6491,37,3.0,8.44,100.0,30.64
Healthcare,Australia,2018.0,DDoS,pii_customer,910214.38,10223,11.9,17.2898,10,1.0,8.44,100.0,7.29
Healthcare,Japan,2018.0,DDoS,pii_customer,913462.47,10902,19.4,69.9851,16,2.0,8.44,100.0,23.51
Healthcare,USA,2020.0,DDoS,pii_customer,940731.98,11068,19.2,94.5265,39,3.0,8.44,100.0,30.2
Healthcare,Brazil,2020.0,DDoS,pii_customer,997700.95,10161,18.9,72.7394,41,3.0,8.44,100.0,33.26
Healthcare,Russia,2020.0,DDoS,pii_customer,10601.66,10522,19.2,38.2173,62,1.0,8.44,100.0,32.5
Healthcare,China,2016.0,DDoS,pii_customer,360687.14,10286,19.1,29.5281,4,1.0,8.41,100.0,65.68
Healthcare,France,2021.0,DDoS,pii_customer,816859.83,11063,12.3,91.8203,60,2.0,8.44,100.0,96.12
Healthcare,Brazil,2018.0,DDoS,pii_customer,991832.27,10711,19.5,81.6202,21,3.0,8.429,100.0,34.51
Healthcare,Brazil,2021.0,DDoS,pii_customer,303302.83,10019,19.7,16.4803,17,1.0,8.44,100.0,56.49
Healthcare,Australia,2021.0,DDoS,pii_customer,657409.54,10528,18.8,82.6233,43,3.0,8.407,100.0,88.89
Healthcare,Russia,2019.0,DDoS,pii_customer,858219.52,10607,19.3,65.9855,26,1.0,8.433,100.0,73.42
Healthcare,Australia,2017.0,DDoS,pii_customer,535881.05,10835,18.8,9.745,53,4.0,8.412,100.0,39.46
Healthcare,Brazil,2020.0,DDoS,"PII,PHI,Financial",267291.62,4133,18.1,99.9616,29,3.0,4.596,100.0,42.18
Healthcare,Russia,2019.0,DDoS,pii_customer,749184.1,11137,12.2,71.1756,52,2.0,3.376,100.0,80.31
Healthcare,UK,2020.0,DDoS,pii_customer,604199.23,10900,18.9,49.422,52,3.0,8.347,100.0,49.12
Healthcare,China,2018.0,DDoS,pii_customer,263257.68,9967,19.3,99.9616,25,2.0,8.44,100.0,67.8
Healthcare,Japan,2022.0,DDoS,pii_customer,397042.31,10607,19.1,37.9007,71,,8.44,100.0,58.63
Healthcare,Brazil,2021.0,DDoS,pii_customer,514774.6,10919,18.4,96.2123,36,3.0,8.44,100.0,52.19
Healthcare,Brazil,2017.0,DDoS,pii_customer,443144.87,10719,19.8,77.6671,3,1.0,8.44,100.0,34.05
Healthcare,Germany,2017.0,DDoS,pii_customer,74330.53,11111,19.3,12.0464,1,1.0,8.44,100.0,9.94
Healthcare,France,2021.0,DDoS,pii_customer,752655.73,11018,18.9,88.413,35,4.0,8.401,100.0,75.68
Healthcare,Brazil,2020.0,DDoS,pii_customer,865818.1,10354,19.5,59.9945,33,2.0,8.44,100.0,64.66
Healthcare,Brazil,2020.0,DDoS,"Payment_Cards,PII",903152.69,10754,19.6,60.5181,20,3.0,8.44,100.0,64.39
Healthcare,Brazil,2017.0,DDoS,pii_customer,701136.93,8769,12.1,98.1066,19,2.0,8.44,100.0,86.7
Healthcare,Japan,2017.0,DDoS,pii_customer,735074.1,10475,19.1,85.7741,52,3.0,4.241,100.0,91.14
Healthcare,Brazil,2020.0,DDoS,pii_customer,562524.56,11464,19.1,49.7044,35,4.0,8.44,100.0,73.33
Healthcare,Australia,2021.0,DDoS,pii_customer,664461.96,10627,19.3,79.6056,34,3.0,8.44,100.0,74.56
Healthcare,France,2022.0,DDoS,pii_customer,440348.09,11243,19.3,40.8651,18,3.0,8.44,100.0,54.04
Healthcare,Germany,2020.0,DDoS,pii_customer,293211.87,10809,18.9,18.1386,7,1.0,8.44,100.0,14.4
Healthcare,China,2021.0,DDoS,pii_customer,710934.55,10949,19.0,73.8302,30,4.0,8.44,100.0,44.16
Healthcare,Germany,2021.0,DDoS,pii_customer,386812.04,10921,33.7,51.606,46,4.0,4.214,100.0,84.89
Healthcare,UK,2024.0,DDoS,pii_customer,483633.46,10924,18.7,10.3399,63,4.0,8.44,100.0,34.34
Healthcare,Brazil,2017.0,DDoS,pii_customer,692281.18,43573,34.5,69.5855,18,4.0,4.245,100.0,82.01
Healthcare,Japan,2017.0,DDoS,pii_customer,924099.13,10157,19.1,87.4704,68,4.0,8.44,100.0,49.1
Healthcare,Japan,2018.0,DDoS,pii_customer,658274.63,9973,19.1,23.2418,46,3.0,8.416,100.0,30.08
Healthcare,USA,2018.0,DDoS,pii_customer,335267.76,11089,19.3,10.7629,49,4.0,3.817,100.0,7.73
Healthcare,Russia,2020.0,DDoS,pii_customer,998706.28,12007,19.3,72.1521,25,3.0,8.44,100.0,69.15
Healthcare,USA,2021.0,DDoS,pii_customer,540853.2,10788,19.5,69.8907,22,3.0,8.44,100.0,71.33
Healthcare,China,2018.0,DDoS,pii_customer,515109.77,10588,18.8,72.3912,20,4.0,8.44,100.0,49.77
Healthcare,USA,2018.0,DDoS,pii_customer,998706.28,10539,18.9,74.1616,24,3.0,8.44,100.0,71.7
Healthcare,Japan,2024.0,DDoS,pii_customer,736503.65,11061,19.3,51.4101,43,1.0,8.44,100.0,13.33
Healthcare,Japan,2021.0,DDoS,pii_customer,105013.78,10845,12.0,96.6432,30,3.0,8.395,100.0,80.69
Healthcare,China,2020.0,DDoS,pii_customer,146765.74,9890,19.1,46.7907,44,3.0,8.44,100.0,41.71
Healthcare,China,2021.0,DDoS,pii_customer,658830.47,10991,18.9,74.7543,35,4.0,8.44,100.0,72.2
Healthcare,Germany,2023.0,DDoS,pii_customer,917687.44,10868,2.1,66.9539,5,1.0,8.44,100.0,78.81
Healthcare,China,2020.0,DDoS,pii_customer,928050.02,11327,19.8,41.6909,24,2.0,8.44,100.0,49.72
Healthcare,USA,2020.0,DDoS,pii_customer,686803.15,10913,18.8,51.6201,26,3.0,8.44,100.0,77.74
Healthcare,Brazil,2020.0,DDoS,pii_customer,585310.13,11147,19.4,53.2817,17,3.0,8.44,100.0,31.27
Healthcare,USA,2023.0,DDoS,pii_customer,951377.29,10818,19.0,60.5135,63,4.0,8.44,100.0,77.85
Healthcare,Brazil,2020.0,DDoS,pii_customer,733730.11,11256,19.5,50.2946,25,3.0,8.372,100.0,75.91
Healthcare,Germany,2022.0,DDoS,pii_customer,687728.29,10615,19.3,90.7121,32,3.0,8.44,100.0,72.03
Healthcare,Russia,2024.0,DDoS,pii_customer,63752.4,10915,19.0,3.0101,10,1.0,8.44,100.0,6.05
Healthcare,Brazil,2017.0,DDoS,pii_customer,357237.71,10284,19.1,27.124,9,1.0,8.44,100.0,30.05
Healthcare,Japan,2021.0,DDoS,pii_customer,569796.23,9644,19.2,38.9362,55,4.0,8.33,100.0,74.69
Healthcare,Australia,2017.0,DDoS,pii_customer,574050.73,10575,18.9,40.6487,19,1.0,8.44,100.0,41.99
Healthcare,UK,2019.0,DDoS,pii_customer,624693.47,3128,12.4,55.5479,34,3.0,8.44,100.0,35.42
Healthcare,Brazil,2020.0,DDoS,pii_customer,633642.43,11082,18.8,90.7065,45,3.0,8.44,100.0,33.26
Healthcare,USA,2020.0,DDoS,pii_customer,819896.47,10714,19.2,18.1784,5,1.0,8.428,100.0,12.92
Healthcare,Japan,2022.0,DDoS,pii_customer,941385.69,10186,19.9,47.9547,14,3.0,8.44,100.0,22.31
Healthcare,France,2021.0,DDoS,pii_customer,938866.64,11258,18.8,70.2935,37,4.0,8.42,100.0,42.16
Healthcare,India,2023.0,DDoS,pii_customer,697199.71,11258,2.2,66.7623,7,4.0,8.414,100.0,55.49
Healthcare,Russia,2017.0,DDoS,pii_customer,58167.37,10218,19.5,39.5392,26,2.0,8.44,100.0,60.53
Healthcare,Germany,2017.0,DDoS,pii_customer,998706.28,10676,19.0,6.361,64,4.0,8.398,100.0,47.82
Healthcare,Brazil,2017.0,DDoS,pii_customer,964988.27,11735,19.4,95.638,27,3.0,8.44,100.0,24.85
Healthcare,Brazil,2020.0,DDoS,pii_customer,538453.5,10992,19.4,70.1293,38,3.0,8.44,100.0,35.19
Healthcare,Japan,2023.0,DDoS,pii_customer,913629.22,9746,34.4,70.7597,57,4.0,8.44,100.0,56.47
Healthcare,Brazil,2020.0,DDoS,pii_customer,927116.25,10946,19.0,26.0886,52,3.0,8.44,100.0,29.56
Healthcare,Brazil,2020.0,DDoS,pii_customer,419193.73,11199,19.5,54.9013,53,4.0,8.44,100.0,26.87
Healthcare,USA,2016.0,DDoS,pii_customer,591334.08,10927,19.1,64.2962,34,2.0,8.44,100.0,73.0
Healthcare,Japan,2023.0,DDoS,pii_customer,88494.94,9926,19.3,29.497,64,4.0,8.44,100.0,8.49
Healthcare,UK,2017.0,DDoS,pii_customer,207271.66,9035,19.1,37.8976,25,1.0,8.44,100.0,85.81
Healthcare,Netherlands,2020.0,DDoS,"PII,Messages",998706.28,11030,19.0,99.9616,34,3.0,4.642,100.0,54.11
Healthcare,UK,2020.0,DDoS,pii_customer,998706.28,22884,19.1,65.8351,62,4.0,8.44,100.0,45.95
Healthcare,Germany,2021.0,DDoS,pii_customer,770088.88,11646,18.6,51.1398,5,1.0,8.44,100.0,51.43
Healthcare,Germany,2021.0,DDoS,pii_customer,585286.1,11305,18.6,70.456,53,3.0,8.44,100.0,88.86
Healthcare,Russia,2022.0,DDoS,pii_customer,748593.77,11530,19.3,34.7291,51,4.0,8.414,100.0,27.16
Healthcare,Japan,2019.0,DDoS,pii_customer,351105.85,11210,18.8,69.6735,28,4.0,8.329,100.0,63.44
Healthcare,Brazil,2021.0,DDoS,pii_customer,651932.12,10511,18.9,42.3633,40,4.0,8.44,100.0,38.85
Healthcare,China,2020.0,DDoS,pii_customer,720899.03,44729,34.3,56.5313,10,1.0,8.44,100.0,41.83
Healthcare,Japan,2019.0,DDoS,pii_customer,915252.86,11173,19.6,31.9315,38,4.0,8.44,100.0,40.88
Healthcare,Brazil,2020.0,DDoS,pii_customer,975368.05,11049,18.7,90.6131,46,3.0,8.4,100.0,67.3
Healthcare,Australia,2015.0,DDoS,pii_customer,313405.0,22452,12.1,82.3644,68,4.0,4.216,100.0,89.06
Healthcare,Brazil,2021.0,DDoS,pii_customer,998706.28,11236,19.1,78.0433,28,3.0,8.44,100.0,41.68
Healthcare,France,2021.0,DDoS,pii_customer,760384.32,10351,18.5,85.8368,34,4.0,8.44,100.0,56.66
Healthcare,Russia,2017.0,DDoS,pii_customer,812163.43,10462,19.0,65.09,15,1.0,8.44,100.0,67.7
Healthcare,Germany,2020.0,DDoS,pii_customer,155772.44,44975,19.3,70.1095,48,4.0,4.226,100.0,83.67
Healthcare,Japan,2020.0,DDoS,pii_customer,675475.35,11408,12.6,98.2561,33,3.0,8.44,,76.23
Healthcare,Canada,2020.0,DDoS,"PII,Messages",49115.2,8662,12.6,90.9807,38,3.0,4.755,100.0,53.22
Healthcare,France,2017.0,DDoS,pii_customer,624358.61,8970,19.6,96.1134,60,4.0,4.225,100.0,71.61
Healthcare,China,2016.0,DDoS,pii_customer,598706.79,2612,18.9,42.1497,69,4.0,8.44,100.0,72.93
Healthcare,France,2021.0,DDoS,pii_customer,760553.64,10881,19.6,87.2127,47,2.0,8.331,100.0,95.49
Healthcare,Japan,2019.0,DDoS,pii_customer,787899.27,2808,18.8,12.9793,44,4.0,3.378,100.0,45.54
Healthcare,India,2020.0,DDoS,pii_customer,770858.39,9981,19.2,67.5415,24,3.0,8.44,100.0,77.56
Healthcare,China,2021.0,DDoS,pii_customer,392984.98,9910,19.3,67.9361,8,1.0,8.395,100.0,83.71
Healthcare,France,2017.0,DDoS,pii_customer,972915.5,10620,18.7,35.3023,29,3.0,8.418,100.0,31.59
Healthcare,China,2017.0,DDoS,pii_customer,396842.52,10860,19.4,94.2172,23,2.0,8.44,100.0,62.49
Healthcare,Japan,2015.0,DDoS,pii_customer,161740.78,10584,18.6,11.5455,72,4.0,8.44,100.0,33.44
Healthcare,Japan,2018.0,DDoS,pii_customer,430886.53,10418,19.0,64.6223,39,3.0,8.397,100.0,67.41
Healthcare,China,2022.0,DDoS,pii_customer,451927.46,8868,12.3,39.9502,9,4.0,8.44,100.0,64.97
Healthcare,Australia,2016.0,DDoS,pii_customer,445845.86,23989,19.1,43.4285,3,1.0,8.44,100.0,49.85
Healthcare,China,2020.0,DDoS,pii_customer,950240.49,11071,19.0,74.1727,31,3.0,8.44,100.0,75.18
Healthcare,Australia,2021.0,DDoS,pii_customer,179597.24,11098,19.7,60.6615,14,3.0,8.44,100.0,21.63
Healthcare,Germany,2023.0,DDoS,pii_customer,46163.22,10560,19.4,8.5675,3,1.0,4.236,100.0,14.27
Healthcare,Japan,2020.0,DDoS,pii_customer,689158.67,3093,19.1,90.4593,26,2.0,8.44,100.0,89.22
Healthcare,Australia,2020.0,DDoS,pii_customer,153033.87,10694,19.3,58.5012,27,3.0,8.44,100.0,60.34
Healthcare,Russia,2019.0,DDoS,pii_customer,556720.06,11512,19.5,41.3581,49,3.0,8.44,100.0,27.81
Healthcare,France,2021.0,DDoS,pii_customer,324440.83,10432,18.7,78.0086,12,1.0,8.384,100.0,43.62
Healthcare,UK,2024.0,DDoS,pii_customer,348374.54,10745,18.9,65.9304,47,3.0,3.442,100.0,64.07
Healthcare,Brazil,2021.0,DDoS,pii_customer,476335.19,22290,19.2,77.8539,60,4.0,8.44,100.0,40.39
Healthcare,Brazil,2021.0,DDoS,pii_customer,639886.41,9909,12.3,61.1017,67,4.0,8.44,100.0,77.57
Healthcare,Japan,2020.0,DDoS,pii_customer,963735.22,10121,19.6,90.5421,55,3.0,8.44,100.0,44.28
Healthcare,France,2015.0,DDoS,pii_customer,632964.2,10829,18.9,30.3416,32,4.0,8.44,100.0,70.76
Healthcare,USA,2021.0,DDoS,pii_customer,439294.7,10600,19.3,45.301,16,2.0,8.44,100.0,36.08
Healthcare,France,2018.0,DDoS,pii_customer,705012.98,23530,19.8,31.3629,45,4.0,8.44,100.0,53.5
Healthcare,Japan,2024.0,DDoS,pii_customer,776090.91,10687,19.4,40.4591,30,4.0,8.44,100.0,42.53
Healthcare,Japan,2017.0,DDoS,pii_customer,617461.31,10540,18.6,57.9549,33,3.0,8.44,100.0,65.57
Healthcare,UK,2017.0,DDoS,pii_customer,621344.63,45000,12.5,36.9209,30,1.0,4.217,100.0,65.9
Healthcare,Japan,2017.0,DDoS,pii_customer,678919.0,10328,18.8,24.2934,63,4.0,8.44,100.0,40.16
Healthcare,Japan,2020.0,DDoS,pii_customer,712953.62,11109,12.4,31.8586,36,2.0,8.44,100.0,55.23
Healthcare,India,2022.0,DDoS,pii_customer,896986.56,10408,19.3,70.2848,42,3.0,8.44,100.0,30.68
Healthcare,China,2021.0,DDoS,pii_customer,77806.51,10374,19.3,35.5847,10,1.0,8.44,100.0,21.5
Healthcare,Brazil,2020.0,DDoS,pii_customer,935271.17,11460,19.3,84.2282,28,3.0,8.44,100.0,64.22
Healthcare,UK,2021.0,DDoS,pii_customer,963913.93,8990,19.1,76.5456,19,2.0,8.44,100.0,56.48
Healthcare,Germany,2020.0,DDoS,"PHI,Device_Data",986304.01,11439,19.0,96.9404,49,2.0,8.44,100.0,82.36
Healthcare,United States,2020.0,DDoS,"PII,PHI,Financial",998706.28,11972,33.4,99.9616,25,3.0,4.627,100.0,
Healthcare,Brazil,2020.0,DDoS,pii_customer,138858.73,9890,19.6,64.8416,31,3.0,8.379,100.0,41.71
Healthcare,France,2021.0,DDoS,pii_customer,647448.43,10956,18.7,86.907,27,2.0,8.44,100.0,59.16
Healthcare,Brazil,2023.0,DDoS,pii_customer,745540.08,10935,19.2,24.3754,22,4.0,8.44,100.0,38.71
Healthcare,Russia,2019.0,DDoS,pii_customer,566013.29,11122,19.2,21.504,12,1.0,8.44,100.0,53.03
Healthcare,Japan,2020.0,DDoS,pii_customer,965277.06,9690,19.7,41.9423,22,1.0,8.44,100.0,74.27
Healthcare,Germany,2018.0,DDoS,pii_customer,949473.52,22683,2.3,37.6977,14,3.0,8.394,100.0,35.11
Healthcare,Brazil,2022.0,DDoS,pii_customer,587283.76,10101,19.0,46.3153,39,3.0,8.366,100.0,44.09
Healthcare,Russia,2020.0,DDoS,"PHI,Device_Data",801817.94,11643,19.3,81.0095,44,3.0,8.438,100.0,74.6
Healthcare,Russia,2018.0,DDoS,pii_customer,998706.28,11534,19.5,66.2371,28,3.0,8.44,100.0,76.06
