Industry,Country,Year,Attack_Type,Data_Type,Records_Compromised,Employee_Count,Security_Budget_Million_USD,Financial_Impact_Million_USD,Recovery_Time_Days,Incident_Severity,Baseline_Industry_Cost_Million_USD,Per_Record_Cost_USD,Estimated_Financial_Impact_Million_USD
Banking,UK,2019.0,Phishing,pii_customer,197590.0,8900,12.3,60.07,62,4.0,4.22,100.0,60.07
Banking,Japan,2017.0,Ransomware,pii_customer,53111.0,8900,12.3,50.75,15,1.0,4.22,100.0,50.75
Retail,Australia,2017.0,Phishing,pii_customer,69641.0,23000,8.9,14.88,54,4.0,3.798,100.0,14.88
IT,Germany,2022.0,DDoS,pii_customer,953770.0,8900,12.3,73.98,54,4.0,4.22,100.0,73.98
Retail,Japan,2023.0,SQL Injection,pii_customer,643549.0,23000,8.9,42.33,20,2.0,3.798,100.0,42.33
Education,Brazil,2022.0,Man-in-the-Middle,pii_customer,899279.0,3400,2.1,77.98,39,3.0,3.376,100.0,77.98
Education,India,2016.0,Ransomware,pii_customer,857887.0,3400,2.1,8.55,44,4.0,3.376,100.0,8.55
Government,Russia,2016.0,Phishing,pii_customer,503775.0,2300,8.9,30.57,71,4.0,4.22,100.0,30.57
IT,Japan,2015.0,SQL Injection,pii_customer,452892.0,8900,12.3,36.98,17,1.0,4.22,100.0,36.98
Healthcare,Russia,2018.0,Ransomware,pii_customer,327566.0,10700,19.2,24.06,6,1.0,8.44,100.0,24.06
Education,Australia,2018.0,Ransomware,pii_customer,851204.0,3400,2.1,50.66,3,1.0,3.376,100.0,50.66
Government,UK,2017.0,Man-in-the-Middle,pii_customer,923309.0,2300,8.9,79.27,29,3.0,4.22,100.0,79.27
Banking,Brazil,2023.0,Phishing,pii_customer,151590.0,8900,12.3,71.86,30,3.0,4.22,100.0,71.86
Education,UK,2022.0,DDoS,pii_customer,452432.0,3400,2.1,21.01,8,1.0,3.376,100.0,21.01
Retail,Japan,2015.0,Ransomware,pii_customer,769596.0,23000,8.9,95.38,65,4.0,3.798,100.0,95.38
Banking,Germany,2022.0,Phishing,pii_customer,407151.0,8900,12.3,14.79,37,3.0,4.22,100.0,14.79
IT,Brazil,2023.0,DDoS,pii_customer,312555.0,8900,12.3,45.97,67,4.0,4.22,100.0,45.97
Government,Brazil,2019.0,Man-in-the-Middle,pii_customer,311908.0,2300,8.9,76.39,68,4.0,4.22,100.0,76.39
Banking,China,2018.0,Malware,pii_customer,59979.0,8900,12.3,68.55,41,3.0,4.22,100.0,68.55
IT,Japan,2019.0,Malware,pii_customer,233545.0,8900,12.3,9.86,55,4.0,4.22,100.0,9.86
Retail,France,2020.0,Man-in-the-Middle,pii_customer,722081.0,23000,8.9,89.85,33,3.0,3.798,100.0,89.85
Healthcare,Russia,2024.0,SQL Injection,pii_customer,873037.0,10700,19.2,76.99,31,3.0,8.44,100.0,76.99
IT,India,2022.0,Malware,pii_customer,482213.0,8900,12.3,12.08,3,1.0,4.22,100.0,12.08
Education,India,2020.0,Phishing,pii_customer,512850.0,3400,2.1,39.72,15,1.0,3.376,100.0,39.72
Telecommunications,China,2023.0,Man-in-the-Middle,pii_customer,849834.0,45000,34.5,37.73,56,4.0,4.22,100.0,37.73
Retail,Brazil,2022.0,Malware,pii_customer,660707.0,23000,8.9,78.03,11,1.0,3.798,100.0,78.03
Education,USA,2021.0,Ransomware,pii_customer,697935.0,3400,2.1,6.77,16,1.0,3.376,100.0,6.77
IT,Russia,2019.0,Malware,pii_customer,500655.0,8900,12.3,71.92,8,1.0,4.22,100.0,71.92
IT,USA,2020.0,Ransomware,pii_customer,239343.0,8900,12.3,95.79,63,4.0,4.22,100.0,95.79
Retail,China,2023.0,Phishing,pii_customer,143728.0,23000,8.9,90.04,57,4.0,3.798,100.0,90.04
Retail,USA,2020.0,Phishing,pii_customer,464717.0,23000,8.9,99.64,27,3.0,3.798,100.0,99.64
Education,Russia,2018.0,SQL Injection,pii_customer,351063.0,3400,2.1,1.25,56,4.0,3.376,100.0,1.25
Government,Australia,2015.0,DDoS,pii_customer,479025.0,2300,8.9,13.96,54,4.0,4.22,100.0,13.96
Banking,Germany,2021.0,DDoS,pii_customer,823004.0,8900,12.3,1.62,22,2.0,4.22,100.0,1.62
Education,Russia,2021.0,DDoS,pii_customer,394957.0,3400,2.1,18.47,27,3.0,3.376,100.0,18.47
Telecommunications,France,2019.0,Phishing,pii_customer,96640.0,45000,34.5,28.88,60,4.0,4.22,100.0,28.88
Education,Russia,2024.0,DDoS,pii_customer,325634.0,3400,2.1,19.5,5,1.0,3.376,100.0,19.5
Government,France,2023.0,SQL Injection,pii_customer,662667.0,2300,8.9,29.63,30,3.0,4.22,100.0,29.63
IT,USA,2024.0,Phishing,pii_customer,107681.0,8900,12.3,57.24,18,2.0,4.22,100.0,57.24
Banking,Russia,2017.0,Phishing,pii_customer,982243.0,8900,12.3,3.2,6,1.0,4.22,100.0,3.2
Government,Japan,2022.0,SQL Injection,pii_customer,950425.0,2300,8.9,79.19,54,4.0,4.22,100.0,79.19
Education,Brazil,2017.0,Ransomware,pii_customer,279808.0,3400,2.1,80.5,60,4.0,3.376,100.0,80.5
Telecommunications,India,2024.0,SQL Injection,pii_customer,190099.0,45000,34.5,71.2,15,1.0,4.22,100.0,71.2
Government,Brazil,2019.0,Malware,pii_customer,713035.0,2300,8.9,12.04,59,4.0,4.22,100.0,12.04
Retail,Australia,2016.0,Malware,pii_customer,817347.0,23000,8.9,29.05,68,4.0,3.798,100.0,29.05
Healthcare,Germany,2023.0,Ransomware,pii_customer,707214.0,10700,19.2,28.18,11,1.0,8.44,100.0,28.18
Retail,UK,2016.0,DDoS,pii_customer,668780.0,23000,8.9,39.26,33,3.0,3.798,100.0,39.26
Telecommunications,Russia,2015.0,DDoS,pii_customer,609196.0,45000,34.5,57.21,4,1.0,4.22,100.0,57.21
Telecommunications,USA,2021.0,Man-in-the-Middle,pii_customer,980367.0,45000,34.5,83.88,3,1.0,4.22,100.0,83.88
IT,Russia,2022.0,Man-in-the-Middle,pii_customer,919858.0,8900,12.3,84.1,47,4.0,4.22,100.0,84.1
Healthcare,France,2017.0,DDoS,pii_customer,195459.0,10700,19.2,39.49,14,1.0,8.44,100.0,39.49
Government,Russia,2015.0,Man-in-the-Middle,pii_customer,713342.0,2300,8.9,46.76,36,3.0,4.22,100.0,46.76
Banking,UK,2019.0,DDoS,pii_customer,19007.0,8900,12.3,80.68,29,3.0,4.22,100.0,80.68
Government,China,2022.0,Ransomware,pii_customer,963091.0,2300,8.9,86.56,37,3.0,4.22,100.0,86.56
Government,UK,2017.0,Malware,pii_customer,726887.0,2300,8.9,66.25,13,1.0,4.22,100.0,66.25
IT,Russia,2021.0,DDoS,pii_customer,130413.0,8900,12.3,78.76,66,4.0,4.22,100.0,78.76
Banking,Germany,2017.0,Malware,pii_customer,906914.0,8900,12.3,97.68,15,1.0,4.22,100.0,97.68
IT,China,2020.0,Ransomware,pii_customer,557218.0,8900,12.3,14.94,70,4.0,4.22,100.0,14.94
Banking,Russia,2018.0,SQL Injection,pii_customer,380543.0,8900,12.3,59.29,26,3.0,4.22,100.0,59.29
Retail,UK,2022.0,Malware,pii_customer,337363.0,23000,8.9,39.55,2,1.0,3.798,100.0,39.55
IT,China,2018.0,DDoS,pii_customer,803086.0,8900,12.3,14.04,23,2.0,4.22,100.0,14.04
IT,China,2024.0,Man-in-the-Middle,pii_customer,195858.0,8900,12.3,63.79,1,1.0,4.22,100.0,63.79
Banking,India,2019.0,Malware,pii_customer,358371.0,8900,12.3,37.03,30,3.0,4.22,100.0,37.03
Retail,Australia,2019.0,Phishing,pii_customer,212267.0,23000,8.9,9.12,14,1.0,3.798,100.0,9.12
Healthcare,France,2021.0,Man-in-the-Middle,pii_customer,757744.0,10700,19.2,52.04,43,4.0,8.44,100.0,52.04
Retail,Japan,2017.0,Ransomware,pii_customer,747705.0,23000,8.9,59.13,47,4.0,3.798,100.0,59.13
Telecommunications,USA,2024.0,Phishing,pii_customer,996651.0,45000,34.5,64.67,69,4.0,4.22,100.0,64.67
Government,UK,2015.0,Ransomware,pii_customer,281905.0,2300,8.9,52.78,32,3.0,4.22,100.0,52.78
Healthcare,Brazil,2019.0,Man-in-the-Middle,pii_customer,739981.0,10700,19.2,7.44,54,4.0,8.44,100.0,7.44
Telecommunications,France,2016.0,SQL Injection,pii_customer,554448.0,45000,34.5,47.19,31,3.0,4.22,100.0,47.19
Healthcare,USA,2016.0,Ransomware,pii_customer,745103.0,10700,19.2,99.19,8,1.0,8.44,100.0,99.19
Healthcare,India,2015.0,DDoS,pii_customer,600279.0,10700,19.2,10.94,16,1.0,8.44,100.0,10.94
IT,Russia,2016.0,Man-in-the-Middle,pii_customer,973654.0,8900,12.3,48.86,23,2.0,4.22,100.0,48.86
Telecommunications,China,2016.0,DDoS,pii_customer,78123.0,45000,34.5,80.48,50,4.0,4.22,100.0,80.48
Government,UK,2015.0,Man-in-the-Middle,pii_customer,675955.0,2300,8.9,69.96,60,4.0,4.22,100.0,69.96
IT,China,2016.0,DDoS,pii_customer,122866.0,8900,12.3,18.96,46,4.0,4.22,100.0,18.96
Education,Russia,2018.0,Ransomware,pii_customer,177570.0,3400,2.1,66.33,72,4.0,3.376,100.0,66.33
Retail,France,2024.0,Man-in-the-Middle,pii_customer,774913.0,23000,8.9,60.4,43,4.0,3.798,100.0,60.4
IT,China,2024.0,Phishing,pii_customer,852327.0,8900,12.3,24.92,44,4.0,4.22,100.0,24.92
IT,Australia,2019.0,DDoS,pii_customer,775033.0,8900,12.3,32.06,8,1.0,4.22,100.0,32.06
Telecommunications,China,2022.0,Phishing,pii_customer,823093.0,45000,34.5,71.77,36,3.0,4.22,100.0,71.77
Government,France,2018.0,Phishing,pii_customer,947445.0,2300,8.9,70.59,59,4.0,4.22,100.0,70.59
IT,Japan,2018.0,DDoS,pii_customer,972713.0,8900,12.3,75.34,71,4.0,4.22,100.0,75.34
Banking,France,2023.0,Malware,pii_customer,116840.0,8900,12.3,9.99,51,4.0,4.22,100.0,9.99
Telecommunications,USA,2021.0,Ransomware,pii_customer,710953.0,45000,34.5,91.94,9,1.0,4.22,100.0,91.94
IT,Russia,2015.0,DDoS,pii_customer,467190.0,8900,12.3,66.09,25,2.0,4.22,100.0,66.09
Healthcare,Germany,2024.0,Phishing,pii_customer,540773.0,10700,19.2,66.73,15,1.0,8.44,100.0,66.73
Banking,Australia,2018.0,SQL Injection,pii_customer,874040.0,8900,12.3,40.11,6,1.0,4.22,100.0,40.11
Healthcare,Australia,2022.0,SQL Injection,pii_customer,8498.0,10700,19.2,60.71,17,1.0,8.44,100.0,60.71
IT,USA,2016.0,DDoS,pii_customer,112881.0,8900,12.3,18.48,32,3.0,4.22,100.0,18.48
IT,Japan,2018.0,DDoS,pii_customer,942725.0,8900,12.3,9.9,56,4.0,4.22,100.0,9.9
Education,France,2024.0,Phishing,pii_customer,168684.0,3400,2.1,52.03,27,3.0,3.376,100.0,52.03
Telecommunications,Japan,2018.0,DDoS,pii_customer,559274.0,45000,34.5,25.06,27,3.0,4.22,100.0,25.06
Retail,UK,2016.0,Phishing,pii_customer,144856.0,23000,8.9,13.68,13,1.0,3.798,100.0,13.68
Banking,Japan,2015.0,Malware,pii_customer,418914.0,8900,12.3,2.63,53,4.0,4.22,100.0,2.63
Retail,Brazil,2024.0,Phishing,pii_customer,842945.0,23000,8.9,88.47,67,4.0,3.798,100.0,88.47
Government,UK,2022.0,DDoS,pii_customer,841198.0,2300,8.9,50.04,41,3.0,4.22,100.0,50.04
Government,Germany,2024.0,Phishing,pii_customer,50054.0,2300,8.9,19.52,24,2.0,4.22,100.0,19.52
Telecommunications,Brazil,2020.0,DDoS,pii_customer,52302.0,45000,34.5,4.52,58,4.0,4.22,100.0,4.52
Banking,India,2015.0,Man-in-the-Middle,pii_customer,694308.0,8900,12.3,97.28,66,4.0,4.22,100.0,97.28
Telecommunications,China,2019.0,Malware,pii_customer,520232.0,45000,34.5,62.67,53,4.0,4.22,100.0,62.67
Retail,Germany,2018.0,SQL Injection,pii_customer,575379.0,23000,8.9,46.34,35,3.0,3.798,100.0,46.34
IT,Russia,2023.0,Man-in-the-Middle,pii_customer,850714.0,8900,12.3,26.45,6,1.0,4.22,100.0,26.45
Healthcare,Germany,2023.0,SQL Injection,pii_customer,403325.0,10700,19.2,14.12,35,3.0,8.44,100.0,14.12
Education,Brazil,2022.0,Phishing,pii_customer,345577.0,3400,2.1,80.99,4,1.0,3.376,100.0,80.99
IT,Australia,2017.0,Man-in-the-Middle,pii_customer,428352.0,8900,12.3,30.51,41,3.0,4.22,100.0,30.51
Banking,Brazil,2023.0,Phishing,pii_customer,852592.0,8900,12.3,69.45,12,1.0,4.22,100.0,69.45
Education,USA,2019.0,SQL Injection,pii_customer,36804.0,3400,2.1,78.12,30,3.0,3.376,100.0,78.12
Telecommunications,Brazil,2020.0,Phishing,pii_customer,725707.0,45000,34.5,92.63,9,1.0,4.22,100.0,92.63
Telecommunications,Australia,2017.0,Man-in-the-Middle,pii_customer,765929.0,45000,34.5,35.27,16,1.0,4.22,100.0,35.27
Retail,Russia,2017.0,Man-in-the-Middle,pii_customer,242574.0,23000,8.9,17.22,59,4.0,3.798,100.0,17.22
Education,USA,2021.0,SQL Injection,pii_customer,838652.0,3400,2.1,45.52,20,2.0,3.376,100.0,45.52
Telecommunications,Japan,2018.0,DDoS,pii_customer,389405.0,45000,34.5,99.04,53,4.0,4.22,100.0,99.04
Telecommunications,Russia,2022.0,Phishing,pii_customer,359577.0,45000,34.5,56.44,38,3.0,4.22,100.0,56.44
Telecommunications,India,2022.0,Man-in-the-Middle,pii_customer,943689.0,45000,34.5,73.24,32,3.0,4.22,100.0,73.24
Education,Brazil,2024.0,SQL Injection,pii_customer,783795.0,3400,2.1,14.69,43,4.0,3.376,100.0,14.69
Healthcare,Germany,2017.0,DDoS,pii_customer,263506.0,10700,19.2,72.05,49,4.0,8.44,100.0,72.05
Telecommunications,Australia,2020.0,DDoS,pii_customer,457184.0,45000,34.5,20.59,11,1.0,4.22,100.0,20.59
Banking,India,2019.0,SQL Injection,pii_customer,186842.0,8900,12.3,68.44,40,3.0,4.22,100.0,68.44
Banking,UK,2018.0,DDoS,pii_customer,198929.0,8900,12.3,8.81,41,3.0,4.22,100.0,8.81
Retail,Japan,2018.0,SQL Injection,pii_customer,65700.0,23000,8.9,51.58,28,3.0,3.798,100.0,51.58
Telecommunications,Brazil,2021.0,Phishing,pii_customer,90156.0,45000,34.5,83.79,65,4.0,4.22,100.0,83.79
Telecommunications,Australia,2015.0,DDoS,pii_customer,470471.0,45000,34.5,14.55,53,4.0,4.22,100.0,14.55
Retail,China,2021.0,Malware,pii_customer,33426.0,23000,8.9,20.52,16,1.0,3.798,100.0,20.52
Education,Russia,2024.0,Malware,pii_customer,143037.0,3400,2.1,83.29,47,4.0,3.376,100.0,83.29
Telecommunications,Germany,2022.0,Ransomware,pii_customer,151930.0,45000,34.5,79.77,4,1.0,4.22,100.0,79.77
Education,China,2018.0,Malware,pii_customer,499651.0,3400,2.1,97.2,50,4.0,3.376,100.0,97.2
Education,Brazil,2017.0,DDoS,pii_customer,249211.0,3400,2.1,41.63,59,4.0,3.376,100.0,41.63
IT,Germany,2024.0,SQL Injection,pii_customer,470074.0,8900,12.3,1.05,9,1.0,4.22,100.0,1.01
Banking,Japan,2015.0,Phishing,pii_customer,429920.0,8900,12.3,87.5,37,3.0,4.22,100.0,87.5
Healthcare,Australia,2019.0,SQL Injection,pii_customer,269314.0,10700,19.2,1.05,64,4.0,8.44,100.0,0.75
Healthcare,UK,2019.0,Man-in-the-Middle,pii_customer,696199.0,10700,19.2,37.16,42,4.0,8.44,100.0,37.16
Banking,Russia,2020.0,Phishing,pii_customer,355505.0,8900,12.3,98.38,35,3.0,4.22,100.0,98.38
IT,Australia,2023.0,DDoS,pii_customer,890234.0,8900,12.3,55.94,53,4.0,4.22,100.0,55.94
Telecommunications,Brazil,2019.0,Ransomware,pii_customer,581616.0,45000,34.5,23.63,1,1.0,4.22,100.0,23.63
IT,China,2021.0,SQL Injection,pii_customer,155768.0,8900,12.3,39.44,19,2.0,4.22,100.0,39.44
Telecommunications,Australia,2024.0,Malware,pii_customer,824298.0,45000,34.5,83.69,4,1.0,4.22,100.0,83.69
Government,UK,2018.0,Malware,pii_customer,212533.0,2300,8.9,28.88,71,4.0,4.22,100.0,28.88
Banking,Brazil,2019.0,Ransomware,pii_customer,47737.0,8900,12.3,10.1,69,4.0,4.22,100.0,10.1
IT,Brazil,2018.0,Man-in-the-Middle,pii_customer,940513.0,8900,12.3,47.01,10,1.0,4.22,100.0,47.01
Banking,Russia,2021.0,Man-in-the-Middle,pii_customer,292992.0,8900,12.3,18.66,15,1.0,4.22,100.0,18.66
Telecommunications,Germany,2024.0,Malware,pii_customer,639779.0,45000,34.5,79.72,6,1.0,4.22,100.0,79.72
Banking,Australia,2019.0,DDoS,pii_customer,949862.0,8900,12.3,29.85,25,2.0,4.22,100.0,29.85
Healthcare,USA,2021.0,Phishing,pii_customer,260396.0,10700,19.2,1.05,16,1.0,8.44,100.0,0.92
IT,Australia,2024.0,Phishing,pii_customer,215376.0,8900,12.3,92.48,18,2.0,4.22,100.0,92.48
Telecommunications,France,2016.0,DDoS,pii_customer,689397.0,45000,34.5,20.09,68,4.0,4.22,100.0,20.09
Education,Brazil,2016.0,SQL Injection,pii_customer,238092.0,3400,2.1,16.24,32,3.0,3.376,100.0,16.24
Banking,India,2019.0,Phishing,pii_customer,289539.0,8900,12.3,18.42,27,3.0,4.22,100.0,18.42
Healthcare,Russia,2020.0,DDoS,pii_customer,382327.0,10700,19.2,49.02,30,3.0,8.44,100.0,49.02
Government,Australia,2018.0,Phishing,pii_customer,605810.0,2300,8.9,12.43,41,3.0,4.22,100.0,12.43
Banking,Australia,2019.0,DDoS,pii_customer,588345.0,8900,12.3,1.27,49,4.0,4.22,100.0,1.27
Government,UK,2019.0,Phishing,pii_customer,831367.0,2300,8.9,21.58,55,4.0,4.22,100.0,21.58
Banking,Brazil,2019.0,Man-in-the-Middle,pii_customer,880671.0,8900,12.3,14.64,66,4.0,4.22,100.0,14.64
Retail,France,2023.0,DDoS,pii_customer,418211.0,23000,8.9,92.32,39,3.0,3.798,100.0,92.32
Retail,France,2022.0,Man-in-the-Middle,pii_customer,264380.0,23000,8.9,31.4,37,3.0,3.798,100.0,31.4
Banking,Brazil,2017.0,Phishing,pii_customer,437974.0,8900,12.3,9.25,20,2.0,4.22,100.0,9.25
IT,India,2021.0,Phishing,pii_customer,713949.0,8900,12.3,37.1,71,4.0,4.22,100.0,37.1
IT,USA,2022.0,SQL Injection,pii_customer,523164.0,8900,12.3,8.5,30,3.0,4.22,100.0,8.5
Telecommunications,UK,2015.0,DDoS,pii_customer,193852.0,45000,34.5,85.23,54,4.0,4.22,100.0,85.23
Retail,UK,2024.0,DDoS,pii_customer,655640.0,23000,8.9,14.09,61,4.0,3.798,100.0,14.09
IT,France,2021.0,Phishing,pii_customer,573328.0,8900,12.3,76.02,10,1.0,4.22,100.0,76.02
Government,UK,2019.0,Malware,pii_customer,798717.0,2300,8.9,46.27,10,1.0,4.22,100.0,46.27
Telecommunications,Brazil,2019.0,DDoS,pii_customer,899413.0,45000,34.5,59.86,11,1.0,4.22,100.0,59.86
Healthcare,France,2017.0,SQL Injection,pii_customer,436009.0,10700,19.2,18.75,44,4.0,8.44,100.0,18.75
Retail,UK,2020.0,SQL Injection,pii_customer,142291.0,23000,8.9,56.3,29,3.0,3.798,100.0,56.3
Government,Germany,2019.0,Man-in-the-Middle,pii_customer,276197.0,2300,8.9,64.8,2,1.0,4.22,100.0,64.8
IT,Russia,2020.0,Ransomware,pii_customer,807918.0,8900,12.3,33.61,37,3.0,4.22,100.0,33.61
Telecommunications,France,2021.0,Man-in-the-Middle,pii_customer,483484.0,45000,34.5,90.99,2,1.0,4.22,100.0,90.99
IT,Russia,2015.0,Ransomware,pii_customer,7290.0,8900,12.3,41.79,32,3.0,4.22,100.0,41.79
IT,India,2022.0,DDoS,pii_customer,333967.0,8900,12.3,38.69,26,3.0,4.22,100.0,38.69
Education,China,2020.0,Man-in-the-Middle,pii_customer,840118.0,3400,2.1,84.4,58,4.0,3.376,100.0,84.4
Healthcare,USA,2024.0,Malware,pii_customer,187312.0,10700,19.2,69.46,58,4.0,8.44,100.0,69.46
IT,Brazil,2024.0,DDoS,pii_customer,470727.0,8900,12.3,34.46,8,1.0,4.22,100.0,34.46
Education,India,2023.0,Malware,pii_customer,629490.0,3400,2.1,95.97,38,3.0,3.376,100.0,95.97
Government,France,2021.0,SQL Injection,pii_customer,904598.0,2300,8.9,98.76,11,1.0,4.22,100.0,98.76
Education,USA,2017.0,Ransomware,pii_customer,820632.0,3400,2.1,12.59,65,4.0,3.376,100.0,12.59
Retail,Japan,2019.0,DDoS,pii_customer,214152.0,23000,8.9,78.78,7,1.0,3.798,100.0,78.78
Banking,Australia,2024.0,DDoS,pii_customer,18766.0,8900,12.3,21.11,43,4.0,4.22,100.0,21.11
Banking,France,2020.0,Malware,pii_customer,760230.0,8900,12.3,50.19,56,4.0,4.22,100.0,50.19
Healthcare,India,2021.0,Ransomware,pii_customer,603402.0,10700,19.2,76.83,57,4.0,8.44,100.0,76.83
Healthcare,France,2020.0,Man-in-the-Middle,pii_customer,693907.0,10700,19.2,17.49,54,4.0,8.44,100.0,17.49
Banking,Brazil,2017.0,SQL Injection,pii_customer,698892.0,8900,12.3,66.78,24,2.0,4.22,100.0,66.78
IT,UK,2015.0,Phishing,pii_customer,64082.0,8900,12.3,24.17,16,1.0,4.22,100.0,24.17
IT,USA,2022.0,Ransomware,pii_customer,687052.0,8900,12.3,38.84,34,3.0,4.22,100.0,38.84
Government,Russia,2018.0,Phishing,pii_customer,417488.0,2300,8.9,14.98,23,2.0,4.22,100.0,14.98
Telecommunications,Germany,2020.0,Ransomware,pii_customer,970038.0,45000,34.5,15.14,47,4.0,4.22,100.0,15.14
Government,Japan,2016.0,SQL Injection,pii_customer,240441.0,2300,8.9,10.4,17,1.0,4.22,100.0,10.4
Banking,India,2020.0,Man-in-the-Middle,pii_customer,747418.0,8900,12.3,59.67,20,2.0,4.22,100.0,59.67
Retail,Japan,2019.0,Malware,pii_customer,977185.0,23000,8.9,36.66,71,4.0,3.798,100.0,36.66
Retail,India,2019.0,Malware,pii_customer,267401.0,23000,8.9,58.98,20,2.0,3.798,100.0,58.98
Retail,Germany,2022.0,Ransomware,pii_customer,496271.0,23000,8.9,19.47,20,2.0,3.798,100.0,19.47
Banking,France,2015.0,Phishing,pii_customer,104619.0,8900,12.3,64.62,68,4.0,4.22,100.0,64.62
Healthcare,Russia,2024.0,Ransomware,pii_customer,877571.0,10700,19.2,98.25,19,2.0,8.44,100.0,98.25
Healthcare,Japan,2020.0,Ransomware,pii_customer,93314.0,10700,19.2,41.88,24,2.0,8.44,100.0,41.88
Government,Brazil,2020.0,DDoS,pii_customer,790415.0,2300,8.9,13.22,52,4.0,4.22,100.0,13.22
IT,Germany,2020.0,Ransomware,pii_customer,107180.0,8900,12.3,54.65,68,4.0,4.22,100.0,54.65
IT,Japan,2018.0,Phishing,pii_customer,401960.0,8900,12.3,72.01,44,4.0,4.22,100.0,72.01
Telecommunications,USA,2020.0,Ransomware,pii_customer,602474.0,45000,34.5,93.89,71,4.0,4.22,100.0,93.89
Education,Australia,2024.0,Phishing,pii_customer,701144.0,3400,2.1,18.64,41,3.0,3.376,100.0,18.64
Education,UK,2024.0,Malware,pii_customer,116714.0,3400,2.1,64.05,37,3.0,3.376,100.0,64.05
IT,France,2016.0,Man-in-the-Middle,pii_customer,453408.0,8900,12.3,41.79,8,1.0,4.22,100.0,41.79
Retail,UK,2022.0,Phishing,pii_customer,40843.0,23000,8.9,13.37,66,4.0,3.798,100.0,13.37
Healthcare,Australia,2015.0,Man-in-the-Middle,pii_customer,336650.0,10700,19.2,1.62,35,3.0,8.44,100.0,1.62
Healthcare,China,2017.0,Phishing,pii_customer,911233.0,10700,19.2,92.64,18,2.0,8.44,100.0,92.64
Telecommunications,Brazil,2023.0,Ransomware,pii_customer,812908.0,45000,34.5,32.18,12,1.0,4.22,100.0,32.18
Education,China,2019.0,SQL Injection,pii_customer,796878.0,3400,2.1,64.26,26,3.0,3.376,100.0,64.26
Government,Japan,2023.0,Man-in-the-Middle,pii_customer,738014.0,2300,8.9,81.57,24,2.0,4.22,100.0,81.57
Education,USA,2021.0,DDoS,pii_customer,315915.0,3400,2.1,87.32,52,4.0,3.376,100.0,87.32
Education,China,2022.0,Ransomware,pii_customer,164734.0,3400,2.1,70.44,7,1.0,3.376,100.0,70.44
IT,India,2024.0,Man-in-the-Middle,pii_customer,617939.0,8900,12.3,1.75,22,2.0,4.22,100.0,1.75
Healthcare,Germany,2021.0,Phishing,pii_customer,374164.0,10700,19.2,96.81,53,4.0,8.44,100.0,96.81
Banking,USA,2020.0,Phishing,pii_customer,332766.0,8900,12.3,74.51,53,4.0,4.22,100.0,74.51
Healthcare,Brazil,2018.0,Phishing,pii_customer,414899.0,10700,19.2,2.52,37,3.0,8.44,100.0,2.52
Retail,Brazil,2017.0,DDoS,pii_customer,140371.0,23000,8.9,81.63,13,1.0,3.798,100.0,81.63
Education,Australia,2019.0,Ransomware,pii_customer,729109.0,3400,2.1,43.53,22,2.0,3.376,100.0,43.53
Education,UK,2020.0,DDoS,pii_customer,776200.0,3400,2.1,84.28,49,4.0,3.376,100.0,84.28
Healthcare,Russia,2019.0,Phishing,pii_customer,839921.0,10700,19.2,17.6,5,1.0,8.44,100.0,17.6
Education,France,2019.0,Malware,pii_customer,312314.0,3400,2.1,31.35,35,3.0,3.376,100.0,31.35
Healthcare,Australia,2024.0,Man-in-the-Middle,pii_customer,299613.0,10700,19.2,65.72,20,2.0,8.44,100.0,65.72
Banking,India,2016.0,Phishing,pii_customer,250482.0,8900,12.3,43.81,20,2.0,4.22,100.0,43.81
Banking,Brazil,2021.0,DDoS,pii_customer,230110.0,8900,12.3,84.41,51,4.0,4.22,100.0,84.41
Retail,Australia,2015.0,SQL Injection,pii_customer,852650.0,23000,8.9,55.78,50,4.0,3.798,100.0,55.78
Telecommunications,Germany,2024.0,DDoS,pii_customer,337890.0,45000,34.5,67.47,35,3.0,4.22,100.0,67.47
Education,Japan,2016.0,Malware,pii_customer,557108.0,3400,2.1,8.08,17,1.0,3.376,100.0,8.08
Telecommunications,Australia,2022.0,DDoS,pii_customer,299968.0,45000,34.5,46.2,46,4.0,4.22,100.0,46.2
Telecommunications,China,2022.0,Phishing,pii_customer,459296.0,45000,34.5,72.06,13,1.0,4.22,100.0,72.06
Telecommunications,India,2019.0,Ransomware,pii_customer,46972.0,45000,34.5,90.48,23,2.0,4.22,100.0,90.48
Healthcare,UK,2022.0,Malware,pii_customer,602041.0,10700,19.2,21.26,25,2.0,8.44,100.0,21.26
Banking,Japan,2016.0,Phishing,pii_customer,36797.0,8900,12.3,82.93,2,1.0,4.22,100.0,82.93
Healthcare,China,2021.0,SQL Injection,pii_customer,730762.0,10700,19.2,23.15,19,2.0,8.44,100.0,23.15
Government,Russia,2016.0,Malware,pii_customer,91194.0,2300,8.9,66.19,72,4.0,4.22,100.0,66.19
Banking,India,2015.0,SQL Injection,pii_customer,42883.0,8900,12.3,95.81,37,3.0,4.22,100.0,95.81
Retail,UK,2024.0,SQL Injection,pii_customer,422592.0,23000,8.9,48.33,37,3.0,3.798,100.0,48.33
Healthcare,India,2015.0,Man-in-the-Middle,pii_customer,837320.0,10700,19.2,29.54,14,1.0,8.44,100.0,29.54
Banking,USA,2020.0,Phishing,pii_customer,708034.0,8900,12.3,44.08,39,3.0,4.22,100.0,44.08
